Game Turn, Player, Action, Policy, Score, Turns
3, 16, Policies, POLICY_ILKUM, 1.0
3, 17, Civic, CIVIC_CODE_OF_LAWS, 99.1, 6
3, 17, Civic, CIVIC_CRAFTSMANSHIP, 150.5, 22
3, 17, Civic, CIVIC_FOREIGN_TRADE, 164.4, 17
3, 17, Civic, CIVIC_MILITARY_TRADITION, 224.6, 42
3, 17, Civic, CIVIC_STATE_WORKFORCE, 172.3, 49
3, 17, Civic, CIVIC_EARLY_EMPIRE, 187.7, 44
3, 17, Civic, CIVIC_MYSTICISM, 208.5, 37
3, 17, Policies, POLICY_GOD_KING, 21.0
3, 17, Policies, POLICY_URBAN_PLANNING, 14.0
3, 17, Policies, POLICY_ILKUM, 1.0
3, 18, Civic, CIVIC_CODE_OF_LAWS, 99.1, 6
3, 18, Civic, CIVIC_CRAFTSMANSHIP, 150.5, 22
3, 18, Civic, CIVIC_FOREIGN_TRADE, 164.4, 17
3, 18, Civic, CIVIC_MILITARY_TRADITION, 224.6, 42
3, 18, Civic, CIVIC_STATE_WORKFORCE, 172.3, 49
3, 18, Civic, CIVIC_EARLY_EMPIRE, 187.7, 44
3, 18, Civic, CIVIC_MYSTICISM, 208.5, 37
3, 18, Policies, POLICY_GOD_KING, 21.0
3, 18, Policies, POLICY_URBAN_PLANNING, 14.0
3, 18, Policies, POLICY_ILKUM, 1.0
3, 19, Civic, CIVIC_CODE_OF_LAWS, 112.5, 3
3, 19, Civic, CIVIC_CRAFTSMANSHIP, 192.7, 12
3, 19, Civic, CIVIC_FOREIGN_TRADE, 192.7, 12
3, 19, Civic, CIVIC_MILITARY_TRADITION, 490.7, 23
3, 19, Civic, CIVIC_STATE_WORKFORCE, 249.2, 28
3, 19, Civic, CIVIC_EARLY_EMPIRE, 235.5, 28
3, 19, Civic, CIVIC_MYSTICISM, 282.6, 23
3, 19, Policies, POLICY_GOD_KING, 21.0
3, 19, Policies, POLICY_URBAN_PLANNING, 14.0
3, 19, Policies, POLICY_ILKUM, 1.0
3, 20, Civic, CIVIC_CODE_OF_LAWS, 103.6, 5
3, 20, Civic, CIVIC_CRAFTSMANSHIP, 166.0, 18
3, 20, Civic, CIVIC_FOREIGN_TRADE, 176.9, 14
3, 20, Civic, CIVIC_MILITARY_TRADITION, 322.1, 34
3, 20, Civic, CIVIC_STATE_WORKFORCE, 200.2, 40
3, 20, Civic, CIVIC_EARLY_EMPIRE, 207.9, 36
3, 20, Civic, CIVIC_MYSTICISM, 239.9, 30
3, 20, Policies, POLICY_GOD_KING, 21.0
3, 20, Policies, POLICY_URBAN_PLANNING, 14.0
3, 20, Policies, POLICY_ILKUM, 1.0
3, 21, Civic, CIVIC_CODE_OF_LAWS, 85.2, 10
3, 21, Civic, CIVIC_CRAFTSMANSHIP, 123.7, 30
3, 21, Civic, CIVIC_FOREIGN_TRADE, 123.7, 30
3, 21, Civic, CIVIC_MILITARY_TRADITION, 123.7, 55
3, 21, Civic, CIVIC_STATE_WORKFORCE, 123.7, 65
3, 21, Civic, CIVIC_EARLY_EMPIRE, 123.7, 65
3, 21, Civic, CIVIC_MYSTICISM, 123.7, 55
3, 62, Civic, CIVIC_CODE_OF_LAWS, 85.2, 10
3, 62, Civic, CIVIC_CRAFTSMANSHIP, 123.7, 30
3, 62, Civic, CIVIC_FOREIGN_TRADE, 123.7, 30
3, 62, Civic, CIVIC_MILITARY_TRADITION, 123.7, 55
3, 62, Civic, CIVIC_STATE_WORKFORCE, 123.7, 65
3, 62, Civic, CIVIC_EARLY_EMPIRE, 123.7, 65
3, 62, Civic, CIVIC_MYSTICISM, 123.7, 55
3, 0, Civic, CIVIC_CODE_OF_LAWS, 98.1, 6
3, 0, Civic, CIVIC_CRAFTSMANSHIP, 224.2, 22
3, 0, Civic, CIVIC_FOREIGN_TRADE, 245.0, 17
3, 0, Civic, CIVIC_MILITARY_TRADITION, 199.6, 42
3, 0, Civic, CIVIC_STATE_WORKFORCE, 261.5, 49
3, 0, Civic, CIVIC_EARLY_EMPIRE, 194.7, 44
3, 0, Civic, CIVIC_MYSTICISM, 207.5, 37
3, 0, Policies, POLICY_GOD_KING, 19.0
3, 0, Policies, POLICY_URBAN_PLANNING, 18.0
3, 0, Policies, POLICY_ILKUM, 2.0
3, 0, Policies, POLICY_INSPIRATION, 15.0
3, 0, Policies, POLICY_REVELATION, 15.0
3, 1, Civic, CIVIC_CODE_OF_LAWS, 111.5, 3
3, 1, Civic, CIVIC_CRAFTSMANSHIP, 191.7, 12
3, 1, Civic, CIVIC_FOREIGN_TRADE, 199.9, 9
3, 1, Civic, CIVIC_MILITARY_TRADITION, 365.7, 23
3, 1, Civic, CIVIC_STATE_WORKFORCE, 273.8, 28
3, 1, Civic, CIVIC_EARLY_EMPIRE, 269.8, 25
3, 1, Civic, CIVIC_MYSTICISM, 323.8, 20
3, 1, Policies, POLICY_GOD_KING, 19.0
3, 1, Policies, POLICY_URBAN_PLANNING, 18.0
3, 1, Policies, POLICY_ILKUM, 1.0
3, 1, Policies, POLICY_INSPIRATION, 31.0
3, 1, Policies, POLICY_REVELATION, 31.0
3, 2, Civic, CIVIC_CODE_OF_LAWS, 98.1, 6
3, 2, Civic, CIVIC_CRAFTSMANSHIP, 149.5, 22
3, 2, Civic, CIVIC_FOREIGN_TRADE, 163.4, 17
3, 2, Civic, CIVIC_MILITARY_TRADITION, 299.4, 42
3, 2, Civic, CIVIC_STATE_WORKFORCE, 173.3, 49
3, 2, Civic, CIVIC_EARLY_EMPIRE, 193.7, 44
3, 2, Civic, CIVIC_MYSTICISM, 207.5, 37
3, 2, Policies, POLICY_GOD_KING, 30.0
3, 2, Policies, POLICY_URBAN_PLANNING, 18.0
3, 2, Policies, POLICY_ILKUM, 2.0
3, 2, Policies, POLICY_INSPIRATION, 15.0
3, 2, Policies, POLICY_REVELATION, 23.0
3, 3, Civic, CIVIC_CODE_OF_LAWS, 101.1, 6
3, 3, Civic, CIVIC_CRAFTSMANSHIP, 152.5, 22
3, 3, Civic, CIVIC_FOREIGN_TRADE, 166.4, 17
3, 3, Civic, CIVIC_MILITARY_TRADITION, 202.6, 42
3, 3, Civic, CIVIC_STATE_WORKFORCE, 177.3, 49
3, 3, Civic, CIVIC_EARLY_EMPIRE, 197.7, 44
3, 3, Civic, CIVIC_MYSTICISM, 210.5, 37
3, 3, Policies, POLICY_GOD_KING, 34.0
3, 3, Policies, POLICY_URBAN_PLANNING, 18.0
3, 3, Policies, POLICY_ILKUM, 1.0
3, 3, Policies, POLICY_INSPIRATION, 15.0
3, 3, Policies, POLICY_REVELATION, 23.0
3, 4, Civic, CIVIC_CODE_OF_LAWS, 98.1, 6
3, 4, Civic, CIVIC_CRAFTSMANSHIP, 224.2, 22
3, 4, Civic, CIVIC_FOREIGN_TRADE, 163.4, 17
3, 4, Civic, CIVIC_MILITARY_TRADITION, 223.6, 42
3, 4, Civic, CIVIC_STATE_WORKFORCE, 173.3, 49
3, 4, Civic, CIVIC_EARLY_EMPIRE, 193.7, 44
3, 4, Civic, CIVIC_MYSTICISM, 207.5, 37
3, 4, Policies, POLICY_GOD_KING, 19.0
3, 4, Policies, POLICY_URBAN_PLANNING, 18.0
3, 4, Policies, POLICY_ILKUM, 2.0
3, 4, Policies, POLICY_INSPIRATION, 23.0
3, 4, Policies, POLICY_REVELATION, 15.0
4, 5, Civic, CIVIC_CODE_OF_LAWS, 106.9, 4
4, 5, Civic, CIVIC_CRAFTSMANSHIP, 172.2, 17
4, 5, Civic, CIVIC_FOREIGN_TRADE, 180.6, 13
4, 5, Civic, CIVIC_MILITARY_TRADITION, 526.6, 28
4, 5, Civic, CIVIC_STATE_WORKFORCE, 238.4, 31
4, 5, Civic, CIVIC_EARLY_EMPIRE, 229.3, 35
4, 5, Civic, CIVIC_MYSTICISM, 269.3, 24
4, 5, Policies, POLICY_SURVEY, 7.0
4, 5, Policies, POLICY_GOD_KING, 11.0
4, 5, Policies, POLICY_URBAN_PLANNING, 18.0
4, 5, Policies, POLICY_AGOGE, 3.0
4, 5, Policies, POLICY_COLONIZATION, 7.0
4, 5, Policies, POLICY_INSPIRATION, 15.0
4, 5, Policies, POLICY_REVELATION, 15.0
4, 6, Civic, CIVIC_CODE_OF_LAWS, 107.9, 4
4, 6, Civic, CIVIC_CRAFTSMANSHIP, 181.6, 13
4, 6, Civic, CIVIC_FOREIGN_TRADE, 181.6, 13
4, 6, Civic, CIVIC_MILITARY_TRADITION, 353.3, 29
4, 6, Civic, CIVIC_STATE_WORKFORCE, 262.9, 27
4, 6, Civic, CIVIC_EARLY_EMPIRE, 232.3, 35
4, 6, Civic, CIVIC_MYSTICISM, 421.9, 24
4, 6, Policies, POLICY_SURVEY, 7.0
4, 6, Policies, POLICY_GOD_KING, 21.0
4, 6, Policies, POLICY_URBAN_PLANNING, 18.0
4, 6, Policies, POLICY_ILKUM, 3.0
4, 6, Policies, POLICY_AGOGE, 3.0
4, 6, Policies, POLICY_COLONIZATION, 7.0
4, 6, Policies, POLICY_INSPIRATION, 31.0
4, 6, Policies, POLICY_REVELATION, 31.0
4, 7, Civic, CIVIC_CODE_OF_LAWS, 106.9, 4
4, 7, Civic, CIVIC_CRAFTSMANSHIP, 258.3, 17
4, 7, Civic, CIVIC_FOREIGN_TRADE, 270.9, 13
4, 7, Civic, CIVIC_MILITARY_TRADITION, 351.0, 28
4, 7, Civic, CIVIC_STATE_WORKFORCE, 362.1, 31
4, 7, Civic, CIVIC_EARLY_EMPIRE, 372.5, 27
4, 7, Civic, CIVIC_MYSTICISM, 261.9, 29
4, 7, Policies, POLICY_SURVEY, 7.0
4, 7, Policies, POLICY_GOD_KING, 19.0
4, 7, Policies, POLICY_URBAN_PLANNING, 18.0
4, 7, Policies, POLICY_ILKUM, 3.0
4, 7, Policies, POLICY_AGOGE, 3.0
4, 7, Policies, POLICY_COLONIZATION, 6.0
4, 7, Policies, POLICY_INSPIRATION, 31.0
4, 7, Policies, POLICY_REVELATION, 31.0
4, 8, Civic, CIVIC_CODE_OF_LAWS, 112.6, 5
4, 8, Civic, CIVIC_CRAFTSMANSHIP, 167.1, 21
4, 8, Civic, CIVIC_FOREIGN_TRADE, 178.8, 16
4, 8, Civic, CIVIC_MILITARY_TRADITION, 292.2, 34
4, 8, Civic, CIVIC_STATE_WORKFORCE, 216.6, 38
4, 8, Civic, CIVIC_EARLY_EMPIRE, 231.9, 33
4, 8, Civic, CIVIC_MYSTICISM, 229.4, 36
4, 8, Policies, POLICY_SURVEY, 7.0
4, 8, Policies, POLICY_GOD_KING, 30.0
4, 8, Policies, POLICY_URBAN_PLANNING, 18.0
4, 8, Policies, POLICY_ILKUM, 3.0
4, 8, Policies, POLICY_AGOGE, 3.0
4, 8, Policies, POLICY_LAND_SURVEYORS, 0.5
4, 8, Policies, POLICY_INSPIRATION, 15.0
4, 8, Policies, POLICY_REVELATION, 23.0
4, 9, Civic, CIVIC_CODE_OF_LAWS, 102.6, 5
4, 9, Civic, CIVIC_CRAFTSMANSHIP, 235.6, 21
4, 9, Civic, CIVIC_FOREIGN_TRADE, 168.8, 16
4, 9, Civic, CIVIC_MILITARY_TRADITION, 282.2, 34
4, 9, Civic, CIVIC_STATE_WORKFORCE, 206.6, 38
4, 9, Civic, CIVIC_EARLY_EMPIRE, 302.7, 43
4, 9, Civic, CIVIC_MYSTICISM, 215.8, 36
4, 9, Policies, POLICY_SURVEY, 7.0
4, 9, Policies, POLICY_GOD_KING, 13.0
4, 9, Policies, POLICY_URBAN_PLANNING, 18.0
4, 9, Policies, POLICY_ILKUM, 3.0
4, 9, Policies, POLICY_AGOGE, 3.0
4, 9, Policies, POLICY_INSPIRATION, 15.0
4, 9, Policies, POLICY_REVELATION, 15.0
4, 10, Civic, CIVIC_CODE_OF_LAWS, 103.6, 5
4, 10, Civic, CIVIC_CRAFTSMANSHIP, 158.1, 21
4, 10, Civic, CIVIC_FOREIGN_TRADE, 158.1, 21
4, 10, Civic, CIVIC_MILITARY_TRADITION, 249.0, 41
4, 10, Civic, CIVIC_STATE_WORKFORCE, 181.3, 48
4, 10, Civic, CIVIC_EARLY_EMPIRE, 180.1, 48
4, 10, Civic, CIVIC_MYSTICISM, 197.2, 41
4, 10, Policies, POLICY_GOD_KING, 21.0
4, 10, Policies, POLICY_URBAN_PLANNING, 14.0
4, 11, Civic, CIVIC_CODE_OF_LAWS, 117.5, 2
4, 11, Civic, CIVIC_CRAFTSMANSHIP, 202.7, 10
4, 11, Civic, CIVIC_FOREIGN_TRADE, 202.7, 10
4, 11, Civic, CIVIC_MILITARY_TRADITION, 564.8, 20
4, 11, Civic, CIVIC_STATE_WORKFORCE, 271.3, 24
4, 11, Civic, CIVIC_EARLY_EMPIRE, 253.1, 24
4, 11, Civic, CIVIC_MYSTICISM, 308.0, 20
4, 11, Policies, POLICY_GOD_KING, 21.0
4, 11, Policies, POLICY_URBAN_PLANNING, 14.0
4, 12, Civic, CIVIC_CODE_OF_LAWS, 117.5, 2
4, 12, Civic, CIVIC_CRAFTSMANSHIP, 202.7, 10
4, 12, Civic, CIVIC_FOREIGN_TRADE, 208.0, 8
4, 12, Civic, CIVIC_MILITARY_TRADITION, 564.8, 20
4, 12, Civic, CIVIC_STATE_WORKFORCE, 271.3, 24
4, 12, Civic, CIVIC_EARLY_EMPIRE, 259.5, 22
4, 12, Civic, CIVIC_MYSTICISM, 321.4, 18
4, 12, Policies, POLICY_GOD_KING, 21.0
4, 12, Policies, POLICY_URBAN_PLANNING, 14.0
4, 13, Civic, CIVIC_CODE_OF_LAWS, 107.9, 4
4, 13, Civic, CIVIC_CRAFTSMANSHIP, 173.2, 17
4, 13, Civic, CIVIC_FOREIGN_TRADE, 173.2, 17
4, 13, Civic, CIVIC_MILITARY_TRADITION, 338.4, 33
4, 13, Civic, CIVIC_STATE_WORKFORCE, 206.5, 39
4, 13, Civic, CIVIC_EARLY_EMPIRE, 201.5, 39
4, 13, Civic, CIVIC_MYSTICISM, 230.9, 33
4, 13, Policies, POLICY_GOD_KING, 21.0
4, 13, Policies, POLICY_URBAN_PLANNING, 14.0
4, 14, Civic, CIVIC_CODE_OF_LAWS, 103.6, 5
4, 14, Civic, CIVIC_CRAFTSMANSHIP, 158.1, 21
4, 14, Civic, CIVIC_FOREIGN_TRADE, 158.1, 21
4, 14, Civic, CIVIC_MILITARY_TRADITION, 249.0, 41
4, 14, Civic, CIVIC_STATE_WORKFORCE, 181.3, 48
4, 14, Civic, CIVIC_EARLY_EMPIRE, 180.1, 48
4, 14, Civic, CIVIC_MYSTICISM, 197.2, 41
4, 14, Policies, POLICY_GOD_KING, 21.0
4, 14, Policies, POLICY_URBAN_PLANNING, 14.0
4, 15, Civic, CIVIC_CODE_OF_LAWS, 107.9, 4
4, 15, Civic, CIVIC_CRAFTSMANSHIP, 173.2, 17
4, 15, Civic, CIVIC_FOREIGN_TRADE, 181.6, 13
4, 15, Civic, CIVIC_MILITARY_TRADITION, 338.4, 33
4, 15, Civic, CIVIC_STATE_WORKFORCE, 206.5, 39
4, 15, Civic, CIVIC_EARLY_EMPIRE, 215.3, 35
4, 15, Civic, CIVIC_MYSTICISM, 251.9, 29
4, 15, Policies, POLICY_GOD_KING, 21.0
4, 15, Policies, POLICY_URBAN_PLANNING, 14.0
4, 16, Civic, CIVIC_CODE_OF_LAWS, 107.9, 4
4, 16, Civic, CIVIC_CRAFTSMANSHIP, 173.2, 17
4, 16, Civic, CIVIC_FOREIGN_TRADE, 181.6, 13
4, 16, Civic, CIVIC_MILITARY_TRADITION, 338.4, 33
4, 16, Civic, CIVIC_STATE_WORKFORCE, 206.5, 39
4, 16, Civic, CIVIC_EARLY_EMPIRE, 215.3, 35
4, 16, Civic, CIVIC_MYSTICISM, 251.9, 29
4, 16, Policies, POLICY_GOD_KING, 21.0
4, 16, Policies, POLICY_URBAN_PLANNING, 14.0
4, 17, Civic, CIVIC_CODE_OF_LAWS, 103.6, 5
4, 17, Civic, CIVIC_CRAFTSMANSHIP, 158.1, 21
4, 17, Civic, CIVIC_FOREIGN_TRADE, 169.8, 16
4, 17, Civic, CIVIC_MILITARY_TRADITION, 249.0, 41
4, 17, Civic, CIVIC_STATE_WORKFORCE, 181.3, 48
4, 17, Civic, CIVIC_EARLY_EMPIRE, 194.8, 43
4, 17, Civic, CIVIC_MYSTICISM, 216.8, 36
4, 17, Policies, POLICY_GOD_KING, 21.0
4, 17, Policies, POLICY_URBAN_PLANNING, 14.0
4, 18, Civic, CIVIC_CODE_OF_LAWS, 107.9, 4
4, 18, Civic, CIVIC_CRAFTSMANSHIP, 173.2, 17
4, 18, Civic, CIVIC_FOREIGN_TRADE, 181.6, 13
4, 18, Civic, CIVIC_MILITARY_TRADITION, 338.4, 33
4, 18, Civic, CIVIC_STATE_WORKFORCE, 206.5, 39
4, 18, Civic, CIVIC_EARLY_EMPIRE, 215.3, 35
4, 18, Civic, CIVIC_MYSTICISM, 251.9, 29
4, 18, Policies, POLICY_GOD_KING, 21.0
4, 18, Policies, POLICY_URBAN_PLANNING, 14.0
4, 19, Civic, CIVIC_CODE_OF_LAWS, 117.5, 2
4, 19, Civic, CIVIC_CRAFTSMANSHIP, 198.7, 11
4, 19, Civic, CIVIC_FOREIGN_TRADE, 198.7, 11
4, 19, Civic, CIVIC_MILITARY_TRADITION, 501.1, 22
4, 19, Civic, CIVIC_STATE_WORKFORCE, 255.0, 27
4, 19, Civic, CIVIC_EARLY_EMPIRE, 241.4, 27
4, 19, Civic, CIVIC_MYSTICISM, 290.4, 22
4, 19, Policies, POLICY_GOD_KING, 21.0
4, 19, Policies, POLICY_URBAN_PLANNING, 14.0
4, 20, Civic, CIVIC_CODE_OF_LAWS, 107.9, 4
4, 20, Civic, CIVIC_CRAFTSMANSHIP, 173.2, 17
4, 20, Civic, CIVIC_FOREIGN_TRADE, 181.6, 13
4, 20, Civic, CIVIC_MILITARY_TRADITION, 338.4, 33
4, 20, Civic, CIVIC_STATE_WORKFORCE, 206.5, 39
4, 20, Civic, CIVIC_EARLY_EMPIRE, 215.3, 35
4, 20, Civic, CIVIC_MYSTICISM, 251.9, 29
4, 20, Policies, POLICY_GOD_KING, 21.0
4, 20, Policies, POLICY_URBAN_PLANNING, 14.0
4, 21, Civic, CIVIC_CODE_OF_LAWS, 85.2, 10
4, 21, Civic, CIVIC_CRAFTSMANSHIP, 123.7, 30
4, 21, Civic, CIVIC_FOREIGN_TRADE, 123.7, 30
4, 21, Civic, CIVIC_MILITARY_TRADITION, 123.7, 55
4, 21, Civic, CIVIC_STATE_WORKFORCE, 123.7, 65
4, 21, Civic, CIVIC_EARLY_EMPIRE, 123.7, 65
4, 21, Civic, CIVIC_MYSTICISM, 123.7, 55
4, 62, Civic, CIVIC_CODE_OF_LAWS, 85.2, 10
4, 62, Civic, CIVIC_CRAFTSMANSHIP, 123.7, 30
4, 62, Civic, CIVIC_FOREIGN_TRADE, 123.7, 30
4, 62, Civic, CIVIC_MILITARY_TRADITION, 123.7, 55
4, 62, Civic, CIVIC_STATE_WORKFORCE, 123.7, 65
4, 62, Civic, CIVIC_EARLY_EMPIRE, 123.7, 65
4, 62, Civic, CIVIC_MYSTICISM, 123.7, 55
4, 0, Civic, CIVIC_CODE_OF_LAWS, 106.9, 4
4, 0, Civic, CIVIC_CRAFTSMANSHIP, 258.3, 17
4, 0, Civic, CIVIC_FOREIGN_TRADE, 270.9, 13
4, 0, Civic, CIVIC_MILITARY_TRADITION, 337.4, 33
4, 0, Civic, CIVIC_STATE_WORKFORCE, 327.8, 39
4, 0, Civic, CIVIC_EARLY_EMPIRE, 231.3, 35
4, 0, Civic, CIVIC_MYSTICISM, 250.9, 29
4, 0, Policies, POLICY_SURVEY, 7.0
4, 0, Policies, POLICY_GOD_KING, 19.0
4, 0, Policies, POLICY_URBAN_PLANNING, 18.0
4, 0, Policies, POLICY_ILKUM, 2.0
4, 0, Policies, POLICY_AGOGE, 1.0
4, 0, Policies, POLICY_COLONIZATION, 4.0
4, 0, Policies, POLICY_INSPIRATION, 15.0
4, 0, Policies, POLICY_REVELATION, 15.0
4, 1, Civic, CIVIC_CODE_OF_LAWS, 116.5, 2
4, 1, Civic, CIVIC_CRAFTSMANSHIP, 197.7, 11
4, 1, Civic, CIVIC_FOREIGN_TRADE, 207.0, 8
4, 1, Civic, CIVIC_MILITARY_TRADITION, 374.1, 22
4, 1, Civic, CIVIC_STATE_WORKFORCE, 279.6, 27
4, 1, Civic, CIVIC_EARLY_EMPIRE, 281.4, 24
4, 1, Civic, CIVIC_MYSTICISM, 337.7, 19
4, 1, Policies, POLICY_GOD_KING, 19.0
4, 1, Policies, POLICY_URBAN_PLANNING, 18.0
4, 1, Policies, POLICY_ILKUM, 1.0
4, 1, Policies, POLICY_AGOGE, 1.0
4, 1, Policies, POLICY_INSPIRATION, 31.0
4, 1, Policies, POLICY_REVELATION, 31.0
4, 2, Civic, CIVIC_CODE_OF_LAWS, 112.6, 5
4, 2, Civic, CIVIC_CRAFTSMANSHIP, 167.1, 21
4, 2, Civic, CIVIC_FOREIGN_TRADE, 178.8, 16
4, 2, Civic, CIVIC_MILITARY_TRADITION, 339.1, 41
4, 2, Civic, CIVIC_STATE_WORKFORCE, 193.3, 48
4, 2, Civic, CIVIC_EARLY_EMPIRE, 211.8, 43
4, 2, Civic, CIVIC_MYSTICISM, 228.8, 36
4, 2, Policies, POLICY_SURVEY, 7.0
4, 2, Policies, POLICY_GOD_KING, 30.0
4, 2, Policies, POLICY_URBAN_PLANNING, 18.0
4, 2, Policies, POLICY_ILKUM, 1.0
4, 2, Policies, POLICY_INSPIRATION, 15.0
4, 2, Policies, POLICY_REVELATION, 23.0
4, 3, Civic, CIVIC_CODE_OF_LAWS, 120.9, 4
4, 3, Civic, CIVIC_CRAFTSMANSHIP, 186.2, 17
4, 3, Civic, CIVIC_FOREIGN_TRADE, 194.6, 13
4, 3, Civic, CIVIC_MILITARY_TRADITION, 286.4, 33
4, 3, Civic, CIVIC_STATE_WORKFORCE, 232.5, 39
4, 3, Civic, CIVIC_EARLY_EMPIRE, 245.3, 35
4, 3, Civic, CIVIC_MYSTICISM, 267.9, 29
4, 3, Policies, POLICY_SURVEY, 7.0
4, 3, Policies, POLICY_GOD_KING, 34.0
4, 3, Policies, POLICY_URBAN_PLANNING, 18.0
4, 3, Policies, POLICY_ILKUM, 1.0
4, 3, Policies, POLICY_COLONIZATION, 5.0
4, 3, Policies, POLICY_INSPIRATION, 15.0
4, 3, Policies, POLICY_REVELATION, 23.0
4, 4, Civic, CIVIC_CODE_OF_LAWS, 106.9, 4
4, 4, Civic, CIVIC_CRAFTSMANSHIP, 258.3, 17
4, 4, Civic, CIVIC_FOREIGN_TRADE, 180.6, 13
4, 4, Civic, CIVIC_MILITARY_TRADITION, 337.4, 33
4, 4, Civic, CIVIC_STATE_WORKFORCE, 2951.5, 39
4, 4, Civic, CIVIC_EARLY_EMPIRE, 3682.3, 35
4, 4, Civic, CIVIC_MYSTICISM, 253.9, 29
4, 4, Policies, POLICY_SURVEY, 7.0
4, 4, Policies, POLICY_GOD_KING, 19.0
4, 4, Policies, POLICY_URBAN_PLANNING, 18.0
4, 4, Policies, POLICY_ILKUM, 1.0
4, 4, Policies, POLICY_AGOGE, 1.0
4, 4, Policies, POLICY_COLONIZATION, 4.0
4, 4, Policies, POLICY_INSPIRATION, 23.0
4, 4, Policies, POLICY_REVELATION, 15.0
4, 0, Civic, CIVIC_CODE_OF_LAWS, 106.9, 4
4, 0, Civic, CIVIC_CRAFTSMANSHIP, 258.3, 17
4, 0, Civic, CIVIC_FOREIGN_TRADE, 270.9, 13
4, 0, Civic, CIVIC_MILITARY_TRADITION, 337.4, 33
4, 0, Civic, CIVIC_STATE_WORKFORCE, 327.8, 39
4, 0, Civic, CIVIC_EARLY_EMPIRE, 231.3, 35
4, 0, Civic, CIVIC_MYSTICISM, 250.9, 29
4, 0, Policies, POLICY_SURVEY, 7.0
4, 0, Policies, POLICY_GOD_KING, 19.0
4, 0, Policies, POLICY_URBAN_PLANNING, 18.0
4, 0, Policies, POLICY_ILKUM, 2.0
4, 0, Policies, POLICY_AGOGE, 1.0
4, 0, Policies, POLICY_COLONIZATION, 4.0
4, 0, Policies, POLICY_INSPIRATION, 15.0
4, 0, Policies, POLICY_REVELATION, 15.0
5, 5, Civic, CIVIC_CODE_OF_LAWS, 111.5, 3
5, 5, Civic, CIVIC_CRAFTSMANSHIP, 177.6, 16
5, 5, Civic, CIVIC_FOREIGN_TRADE, 191.7, 12
5, 5, Civic, CIVIC_MILITARY_TRADITION, 534.4, 27
5, 5, Civic, CIVIC_STATE_WORKFORCE, 249.1, 30
5, 5, Civic, CIVIC_EARLY_EMPIRE, 244.9, 34
5, 5, Civic, CIVIC_MYSTICISM, 281.6, 23
5, 5, Policies, POLICY_SURVEY, 7.0
5, 5, Policies, POLICY_GOD_KING, 11.0
5, 5, Policies, POLICY_URBAN_PLANNING, 18.0
5, 5, Policies, POLICY_AGOGE, 3.0
5, 5, Policies, POLICY_COLONIZATION, 3.0
5, 5, Policies, POLICY_INSPIRATION, 15.0
5, 5, Policies, POLICY_REVELATION, 15.0
5, 6, Civic, CIVIC_CODE_OF_LAWS, 112.5, 3
5, 6, Civic, CIVIC_CRAFTSMANSHIP, 192.7, 12
5, 6, Civic, CIVIC_FOREIGN_TRADE, 192.7, 12
5, 6, Civic, CIVIC_MILITARY_TRADITION, 371.5, 28
5, 6, Civic, CIVIC_STATE_WORKFORCE, 280.2, 26
5, 6, Civic, CIVIC_EARLY_EMPIRE, 245.9, 34
5, 6, Civic, CIVIC_MYSTICISM, 440.4, 23
5, 6, Policies, POLICY_SURVEY, 7.0
5, 6, Policies, POLICY_GOD_KING, 21.0
5, 6, Policies, POLICY_URBAN_PLANNING, 18.0
5, 6, Policies, POLICY_ILKUM, 2.0
5, 6, Policies, POLICY_AGOGE, 3.0
5, 6, Policies, POLICY_COLONIZATION, 3.0
5, 6, Policies, POLICY_INSPIRATION, 31.0
5, 6, Policies, POLICY_REVELATION, 31.0
5, 7, Civic, CIVIC_CODE_OF_LAWS, 111.5, 3
5, 7, Civic, CIVIC_CRAFTSMANSHIP, 266.4, 16
5, 7, Civic, CIVIC_FOREIGN_TRADE, 287.6, 12
5, 7, Civic, CIVIC_MILITARY_TRADITION, 356.3, 27
5, 7, Civic, CIVIC_STATE_WORKFORCE, 373.7, 30
5, 7, Civic, CIVIC_EARLY_EMPIRE, 395.5, 26
5, 7, Civic, CIVIC_MYSTICISM, 275.0, 28
5, 7, Policies, POLICY_SURVEY, 7.0
5, 7, Policies, POLICY_GOD_KING, 19.0
5, 7, Policies, POLICY_URBAN_PLANNING, 18.0
5, 7, Policies, POLICY_ILKUM, 3.0
5, 7, Policies, POLICY_AGOGE, 3.0
5, 7, Policies, POLICY_LAND_SURVEYORS, 0.5
5, 7, Policies, POLICY_COLONIZATION, 6.0
5, 7, Policies, POLICY_INSPIRATION, 31.0
5, 7, Policies, POLICY_REVELATION, 31.0
5, 8, Civic, CIVIC_CODE_OF_LAWS, 116.9, 4
5, 8, Civic, CIVIC_CRAFTSMANSHIP, 175.0, 20
5, 8, Civic, CIVIC_FOREIGN_TRADE, 186.7, 15
5, 8, Civic, CIVIC_MILITARY_TRADITION, 307.1, 33
5, 8, Civic, CIVIC_STATE_WORKFORCE, 714.3, 37
5, 8, Civic, CIVIC_EARLY_EMPIRE, 893.1, 32
5, 8, Civic, CIVIC_MYSTICISM, 243.4, 35
5, 8, Policies, POLICY_SURVEY, 14.0
5, 8, Policies, POLICY_GOD_KING, 30.0
5, 8, Policies, POLICY_URBAN_PLANNING, 18.0
5, 8, Policies, POLICY_AGOGE, 3.0
5, 8, Policies, POLICY_LAND_SURVEYORS, 0.5
