Game Turn, Player, System, Tree, Node, Result, Data
5, 15, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Add Goal Tech, No tech submitted/No civic submitted
5, 15, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Priority, 
5, 15, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Find Available Unit, Not seeking units
5, 15, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Concurrent, 
5, 15, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Protect Unit, 
5, 15, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Move Unit, 
5, 15, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Clear Plot, Clearing with 0
5, 15, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Reserve Plot, Reserving plot -9999 -9999
5, 15, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Concurrent, 
5, 15, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Contract Manager Decorator, No contract,
5, 15, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Build Unit, Not Building
5, 15, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Has Player Ability, --, Wonders, Failed
5, 15, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Contract Manager Decorator, No contract,
5, 15, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Sequence, 
5, 15, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Priority, 
5, 15, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Find Available Unit, 
5, 15, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Contract Manager Decorator, No contract,
5, 15, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Build Unit, Not Building
5, 15, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Cancel Contract, No contract
5, 15, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Move Unit, 
5, 15, City LOC_CITY_NAME_HATTUSA, Build City District, READY, Build Production, Using builder charge at 44 34
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, RUNNING, Sequence, 
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, READY, Decode Trigger, Improve: IMPROVEMENT_FARM; Value: 213
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, RUNNING, Sequence, 
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, READY, Concurrent, 
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, READY, Reserve Plot, Reserving plot 46 34
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, READY, Priority, 
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, READY, Check Plot, Plot 46 34: Clear
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, READY, Sequence, 
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, READY, Priority, 
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, READY, Find Available Unit, Seeking: UNIT_BUILDER
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, READY, Contract Manager Decorator, No contract,
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, READY, Build Unit, Not Building
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, READY, Cancel Contract, No contract
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, READY, Concurrent, 
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, READY, Protect Unit, 
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, READY, Move Unit, 
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, READY, Clear Plot, Clearing with 0
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, RUNNING, Sequence, 
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, RUNNING, Priority, 
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, FAILURE, Find Available Unit, Seeking: UNIT_BUILDER
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, RUNNING, Contract Manager Decorator, Contract 50: running,
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, READY, Build Unit, UNIT_BUILDER: Building at 213.0
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, READY, Cancel Contract, Canceling contract 50
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, READY, Concurrent, 
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, READY, Protect Unit, 
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, READY, Move Unit, 
5, 15, City LOC_CITY_NAME_HATTUSA, Build City Improvement, READY, Build Improvement, Building Improvement: IMPROVEMENT_BARBARIAN_CAMP
5, 15, Military Op, Naval Superiority Tree, RUNNING, Sequence, 
5, 15, Military Op, Naval Superiority Tree, READY, Decode Trigger, Value: 100
5, 15, Military Op, Naval Superiority Tree, RUNNING, Concurrent, 
5, 15, Military Op, Naval Superiority Tree, SUCCESS, Operation Defend Units, 
5, 15, Military Op, Naval Superiority Tree, RUNNING, Recruit Units, Recruited: 0; Recruiting: NONE Total: 0. Ready: NO
5, 15, Military Op, Naval Superiority Tree, SUCCESS, Operation Attack Units, 
5, 15, Military Op, Naval Superiority Tree, READY, Concurrent, 
5, 15, Military Op, Naval Superiority Tree, READY, Recruit Units, Recruited: 0; Recruiting: UNIT_SETTLER Total: 0. Ready: NO
5, 15, Military Op, Naval Superiority Tree, READY, Operation Defend Units, 
5, 15, Military Op, Naval Superiority Tree, READY, Naval Choose Target, 
5, 15, Military Op, Naval Superiority Tree, READY, Concurrent, 
5, 15, Military Op, Naval Superiority Tree, READY, Operation Move, Inactive
5, 15, Military Op, Naval Superiority Tree, READY, Operation Attack Units, 
5, 15, Military Op, Naval Superiority Tree, READY, Naval Pillage, 
5, 15, Military Op, Naval Superiority Tree, READY, Naval Patrol, 
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Simple City Tree, SUCCESS, Concurrent, 
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Simple City Tree, FAILURE, City Attack, Cannot attack
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Building, FAILURE, Sequence, 
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Building, READY, Decode Trigger, Unit: UNIT_WARRIOR_MONK; Value: 47
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Building, READY, Contract Manager Decorator, 
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Building, READY, Add Goal Tech, No tech submitted/No civic submitted
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Building, FAILURE, Contract Manager Decorator, No contract,
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Building, FAILURE, Build Unit, Not Building
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, RUNNING, Sequence, 
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Decode Trigger, Improve: IMPROVEMENT_MINE; Value: 168
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, RUNNING, Sequence, 
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, RUNNING, Concurrent, 
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, SUCCESS, Reserve Plot, Reserving plot 14 17
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, RUNNING, Priority, 
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, FAILURE, Check Plot, Plot 14 17: FEATURE_FOREST
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, RUNNING, Sequence, 
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, SUCCESS, Priority, 
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, SUCCESS, Find Available Unit, Found: UNIT_BUILDER
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Contract Manager Decorator, Contract 52: waiting 0 of 8 turns,
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Build Unit, UNIT_BUILDER: Done at 168.0
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, SUCCESS, Cancel Contract, Canceling contract 52
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, RUNNING, Concurrent, 
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, SUCCESS, Protect Unit, Protecting 0 units
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, RUNNING, Move Unit, Moving unit to 14 17
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Clear Plot, Clearing with 0
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Sequence, 
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Priority, 
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Find Available Unit, Seeking: UNIT_BUILDER
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Contract Manager Decorator, No contract,
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Build Unit, Not Building
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Cancel Contract, No contract
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Concurrent, 
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Protect Unit, 
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Move Unit, 
5, 16, City LOC_CITY_NAME_BUENOS_AIRES, Build City Improvement, READY, Build Improvement, Building Improvement: IMPROVEMENT_BARBARIAN_CAMP
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Simple City Tree, SUCCESS, Concurrent, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Simple City Tree, FAILURE, City Attack, Cannot attack
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Building, FAILURE, Sequence, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Building, READY, Decode Trigger, Unit: UNIT_WARRIOR_MONK; Value: 47
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Building, READY, Contract Manager Decorator, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Building, READY, Add Goal Tech, No tech submitted/No civic submitted
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Building, FAILURE, Contract Manager Decorator, No contract,
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Building, FAILURE, Build Unit, Not Building
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, RUNNING, Sequence, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Decode Trigger, District: DISTRICT_HARBOR; Value: 24
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, RUNNING, Concurrent, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, SUCCESS, Sequence, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, SUCCESS, Contract Manager Decorator, No contract,
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, SUCCESS, Purchase Plot, Not Buying anything
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, SUCCESS, Reserve Plot, Reserving plot 9 59
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, RUNNING, Contract Manager Decorator, Contract 54: waiting 3 of 8 turns,
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Add Goal Tech, TECH_CELESTIAL_NAVIGATION: Accepted/No civic submitted
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Sequence, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Priority, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Check Plot, Plot 9 59: FEATURE_FLOODPLAINS
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Sequence, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Contract Manager Decorator, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Add Goal Tech, No tech submitted/No civic submitted
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Priority, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Find Available Unit, Not seeking units
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Concurrent, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Protect Unit, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Move Unit, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Clear Plot, Clearing with 0
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Reserve Plot, Reserving plot -9999 -9999
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Concurrent, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Contract Manager Decorator, No contract,
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Build Unit, Not Building
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Has Player Ability, --, Wonders, Failed
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Contract Manager Decorator, No contract,
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Sequence, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Priority, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Find Available Unit, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Contract Manager Decorator, No contract,
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Build Unit, Not Building
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Cancel Contract, No contract
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Move Unit, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City District, READY, Build Production, Using builder charge at 9 59
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, SUCCESS, Sequence, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Decode Trigger, Improve: IMPROVEMENT_FARM; Value: 213
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, SUCCESS, Sequence, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Concurrent, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Reserve Plot, Reserving plot 11 59
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Priority, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Check Plot, Plot 11 59: Clear
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Sequence, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Priority, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Find Available Unit, Seeking: UNIT_BUILDER
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Contract Manager Decorator, No contract,
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Build Unit, Not Building
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Cancel Contract, No contract
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Concurrent, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Protect Unit, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Move Unit, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Clear Plot, Clearing with 0
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, SUCCESS, Sequence, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, SUCCESS, Priority, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, SUCCESS, Find Available Unit, Found: UNIT_BUILDER
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Contract Manager Decorator, Contract 55: waiting 0 of 8 turns,
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, READY, Build Unit, UNIT_BUILDER: Done at 213.0
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, SUCCESS, Cancel Contract, Canceling contract 55
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, SUCCESS, Concurrent, 
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, SUCCESS, Protect Unit, Protecting 0 units
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, SUCCESS, Move Unit, Moving unit to 11 59
5, 17, City LOC_CITY_NAME_MEXICO_CITY, Build City Improvement, SUCCESS, Build Improvement, Building Improvement: IMPROVEMENT_FARM
5, 17, Military Op, Naval Superiority Tree, RUNNING, Sequence, 
5, 17, Military Op, Naval Superiority Tree, READY, Decode Trigger, Value: 100
5, 17, Military Op, Naval Superiority Tree, RUNNING, Concurrent, 
5, 17, Military Op, Naval Superiority Tree, SUCCESS, Operation Defend Units, 
5, 17, Military Op, Naval Superiority Tree, RUNNING, Recruit Units, Recruited: 0; Recruiting: NONE Total: 0. Ready: NO
5, 17, Military Op, Naval Superiority Tree, SUCCESS, Operation Attack Units, 
5, 17, Military Op, Naval Superiority Tree, READY, Concurrent, 
5, 17, Military Op, Naval Superiority Tree, READY, Recruit Units, Recruited: 0; Recruiting: UNIT_SETTLER Total: 0. Ready: NO
5, 17, Military Op, Naval Superiority Tree, READY, Operation Defend Units, 
5, 17, Military Op, Naval Superiority Tree, READY, Naval Choose Target, 
5, 17, Military Op, Naval Superiority Tree, READY, Concurrent, 
5, 17, Military Op, Naval Superiority Tree, READY, Operation Move, Inactive
5, 17, Military Op, Naval Superiority Tree, READY, Operation Attack Units, 
5, 17, Military Op, Naval Superiority Tree, READY, Naval Pillage, 
5, 17, Military Op, Naval Superiority Tree, READY, Naval Patrol, 
6, 4, Operation, Settle City Op, RUNNING, Concurrent, 
6, 4, Operation, Settle City Op, SUCCESS, Decode Trigger, Value: 356
6, 4, Operation, Settle City Op, SUCCESS, Operation Defend Units, 
6, 4, Operation, Settle City Op, RUNNING, Sequence, 
6, 4, Operation, Settle City Op, SUCCESS, Operation Change Target, OK
6, 4, Operation, Settle City Op, SUCCESS, Concurrent, 
6, 4, Operation, Settle City Op, SUCCESS, Priority, 
6, 4, Operation, Settle City Op, SUCCESS, Find Available Unit, Found: UNIT_SETTLER
6, 4, Operation, Settle City Op, READY, Concurrent, 
6, 4, Operation, Settle City Op, READY, Contract Manager Decorator, No contract,
6, 4, Operation, Settle City Op, READY, Build Unit, Not Building
6, 4, Operation, Settle City Op, READY, Contract Manager Decorator, No contract,
6, 4, Operation, Settle City Op, READY, Concurrent, 
6, 4, Operation, Settle City Op, READY, Recruit Units, Recruited: 0; Recruiting: UNIT_SETTLER Total: 0. Ready: NO
6, 4, Operation, Settle City Op, READY, Operation Move, Inactive
6, 4, Operation, Settle City Op, SUCCESS, Lock Units, Units Locked
6, 4, Operation, Settle City Op, RUNNING, Concurrent, 
6, 4, Operation, Settle City Op, SUCCESS, Recruit Units, Recruited: 1; Recruiting: NONE Total: 2. Ready: YES
6, 4, Operation, Settle City Op, SUCCESS, Make Formation, 
6, 4, Operation, Settle City Op, SUCCESS, Operation Attack Units, 
6, 4, Operation, Settle City Op, RUNNING, Operation Move, Moving to rally position 49: 61
6, 4, Operation, Settle City Op, READY, Concurrent, 
6, 4, Operation, Settle City Op, READY, Operation Change Target, OK
6, 4, Operation, Settle City Op, READY, Recruit Units, Recruited: 0; Recruiting: UNIT_SETTLER Total: 0. Ready: NO
6, 4, Operation, Settle City Op, READY, Operation Attack Units, 
6, 4, Operation, Settle City Op, READY, Operation Naval Escort, 0 unescorted formations, 0 escorts recruited
6, 4, Operation, Settle City Op, READY, Operation Move, Inactive
6, 4, Operation, Settle City Op, READY, Settle, Settling unit to make new city
6, 4, AI_EVENT_GAIN_TECH, Upgrade Units, FAILURE, Concurrent, 
6, 4, AI_EVENT_GAIN_TECH, Upgrade Units, FAILURE, Find Available Unit, 
6, 4, AI_EVENT_GAIN_TECH, Upgrade Units, READY, Find Unit Targets, 
6, 4, AI_EVENT_GAIN_TECH, Upgrade Units, READY, Upgrade Units, 
6, 4, AI_EVENT_GAIN_TECH, Upgrade Units, READY, Move Unit, 
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Simple City Tree, SUCCESS, Concurrent, 
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Simple City Tree, FAILURE, City Attack, Cannot attack
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, SUCCESS, Sequence, 
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, SUCCESS, Decode Trigger, Improve: IMPROVEMENT_FARM; Value: 239
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, SUCCESS, Sequence, 
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, SUCCESS, Concurrent, 
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, SUCCESS, Reserve Plot, Reserving plot 47 63
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, SUCCESS, Priority, 
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, SUCCESS, Check Plot, Plot 47 63: Clear
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, READY, Sequence, 
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, READY, Priority, 
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, READY, Find Available Unit, Seeking: UNIT_BUILDER
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, READY, Contract Manager Decorator, No contract,
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, READY, Build Unit, Not Building
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, READY, Cancel Contract, No contract
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, READY, Concurrent, 
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, READY, Protect Unit, 
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, READY, Move Unit, 
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, READY, Clear Plot, Clearing with 0
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, SUCCESS, Sequence, 
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, SUCCESS, Priority, 
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, SUCCESS, Find Available Unit, Found: UNIT_BUILDER
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, READY, Contract Manager Decorator, No contract,
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, READY, Build Unit, Not Building
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, SUCCESS, Cancel Contract, No contract
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, SUCCESS, Concurrent, 
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, SUCCESS, Protect Unit, Protecting 0 units
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, SUCCESS, Move Unit, Moving unit to 47 63
6, 4, Seek Tech Boost TECH_IRRIGATION, Build City Improvement, SUCCESS, Build Improvement, Building Improvement: IMPROVEMENT_FARM
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, RUNNING, Sequence, 
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Decode Trigger, District: DISTRICT_HOLY_SITE; Value: 174
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, RUNNING, Concurrent, 
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, RUNNING, Sequence, 
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, RUNNING, Contract Manager Decorator, Contract 69: waiting 1 of 10 turns,
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Purchase Plot, Purchase 49 59: Accepted on #69
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Reserve Plot, Reserving plot 49 59
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, RUNNING, Contract Manager Decorator, Contract 70: waiting 1 of 8 turns,
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Add Goal Tech, TECH_ASTROLOGY: Accepted/No civic submitted
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Sequence, 
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Priority, 
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Check Plot, Plot 49 59: FEATURE_FLOODPLAINS
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Sequence, 
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Contract Manager Decorator, 
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Add Goal Tech, No tech submitted/No civic submitted
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Priority, 
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Find Available Unit, Not seeking units
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Concurrent, 
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Protect Unit, 
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Move Unit, 
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Clear Plot, Clearing with 0
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Reserve Plot, Reserving plot -9999 -9999
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Concurrent, 
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Contract Manager Decorator, No contract,
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Build Unit, Not Building
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Has Player Ability, --, Wonders, Failed
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Contract Manager Decorator, No contract,
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Sequence, 
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Priority, 
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Find Available Unit, 
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Contract Manager Decorator, No contract,
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Build Unit, Not Building
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Cancel Contract, No contract
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Move Unit, 
6, 4, City LOC_CITY_NAME_TENOCHTITLAN, Build City District, READY, Build Production, Using builder charge at 49 59
6, 4, Seek Tech Boost TECH_CURRENCY, Build Trigger Unit, RUNNING, Sequence, 
6, 4, Seek Tech Boost TECH_CURRENCY, Build Trigger Unit, READY, Decode Trigger, Unit: UNIT_TRADER; Value: 15
6, 4, Seek Tech Boost TECH_CURRENCY, Build Trigger Unit, RUNNING, Turn Limiter, Child running 1 of 6 turns
