Game Turn, Range, Value, Seed, Type, Location
1, 100, 10, 3344911490, sync, Random Diplomatic Value
1, 100, 86, 460283795, sync, Random Diplomatic Value
1, 100, 95, 3694963664, sync, Random Diplomatic Value
1, 100, 0, 4111382473, sync, Random Diplomatic Value
1, 100, 81, 28946126, sync, Random Diplomatic Value
1, 100, 96, 3500564975, sync, Random Diplomatic Value
1, 100, 58, 4136154364, sync, Random Diplomatic Value
1, 100, 68, 2520909701, sync, Random Diplomatic Value
1, 100, 72, 2923817434, sync, Random Diplomatic Value
1, 100, 55, 3114348043, sync, Random Diplomatic Value
1, 100, 39, 2368349416, sync, Random Diplomatic Value
1, 100, 24, 1705023233, sync, Random Diplomatic Value
1, 100, 43, 1059637670, sync, Random Diplomatic Value
1, 100, 67, 1848811495, sync, Random Diplomatic Value
1, 100, 72, 2884675476, sync, Random Diplomatic Value
1, 100, 32, 3103695421, sync, Random Diplomatic Value
1, 100, 77, 1376246322, sync, Random Diplomatic Value
1, 100, 16, 3330233219, sync, Random Diplomatic Value
1, 100, 95, 704293120, sync, Random Diplomatic Value
1, 100, 77, 4114097465, sync, Random Diplomatic Value
1, 100, 93, 3344263038, sync, Random Diplomatic Value
1, 100, 93, 3998852319, sync, Random Diplomatic Value
1, 100, 83, 4024522028, sync, Random Diplomatic Value
1, 100, 0, 3605847029, sync, Random Diplomatic Value
1, 100, 32, 39615882, sync, Random Diplomatic Value
1, 100, 45, 1381871611, sync, Random Diplomatic Value
1, 100, 54, 1956943896, sync, Random Diplomatic Value
1, 100, 11, 2331787889, sync, Random Diplomatic Value
1, 100, 26, 504162390, sync, Random Diplomatic Value
1, 100, 11, 1120751831, sync, Random Diplomatic Value
1, 100, 82, 492248516, sync, Random Diplomatic Value
1, 100, 63, 3535901869, sync, Random Diplomatic Value
1, 100, 90, 2726769634, sync, Random Diplomatic Value
1, 100, 92, 3895206771, sync, Random Diplomatic Value
1, 100, 18, 3951710768, sync, Random Diplomatic Value
1, 100, 2, 806342313, sync, Random Diplomatic Value
1, 100, 89, 124300334, sync, Random Diplomatic Value
1, 100, 65, 3852174287, sync, Random Diplomatic Value
1, 100, 83, 2793038172, sync, Random Diplomatic Value
1, 100, 5, 3572345957, sync, Random Diplomatic Value
1, 100, 76, 248995130, sync, Random Diplomatic Value
1, 100, 41, 3304492523, sync, Random Diplomatic Value
1, 100, 82, 1794783048, sync, Random Diplomatic Value
1, 100, 77, 3541150177, sync, Random Diplomatic Value
1, 100, 3, 3310228230, sync, Random Diplomatic Value
1, 100, 30, 145628615, sync, Random Diplomatic Value
1, 100, 77, 1310687220, sync, Random Diplomatic Value
1, 100, 69, 3340632861, sync, Random Diplomatic Value
1, 100, 49, 2988988818, sync, Random Diplomatic Value
1, 100, 49, 2137313123, sync, Random Diplomatic Value
1, 100, 98, 2125375328, sync, Random Diplomatic Value
1, 100, 51, 4221350937, sync, Random Diplomatic Value
1, 100, 20, 2230222046, sync, Random Diplomatic Value
1, 100, 6, 894107327, sync, Random Diplomatic Value
1, 100, 74, 289855884, sync, Random Diplomatic Value
1, 100, 29, 3216734421, sync, Random Diplomatic Value
1, 100, 12, 1264683242, sync, Random Diplomatic Value
1, 100, 38, 523945947, sync, Random Diplomatic Value
1, 100, 42, 1666056824, sync, Random Diplomatic Value
1, 100, 98, 1841810769, sync, Random Diplomatic Value
1, 100, 35, 4232530358, sync, Random Diplomatic Value
1, 100, 75, 1536427703, sync, Random Diplomatic Value
1, 100, 36, 3231501860, sync, Random Diplomatic Value
1, 100, 88, 1567288717, sync, Random Diplomatic Value
1, 100, 64, 3807791938, sync, Random Diplomatic Value
1, 100, 71, 2765641555, sync, Random Diplomatic Value
1, 100, 74, 3085609104, sync, Random Diplomatic Value
1, 100, 21, 3181761929, sync, Random Diplomatic Value
1, 100, 32, 933353870, sync, Random Diplomatic Value
1, 100, 28, 1376196015, sync, Random Diplomatic Value
1, 100, 7, 1241103804, sync, Random Diplomatic Value
1, 100, 93, 311247173, sync, Random Diplomatic Value
1, 100, 0, 4033216666, sync, Random Diplomatic Value
1, 100, 87, 12148171, sync, Random Diplomatic Value
1, 100, 82, 3749902760, sync, Random Diplomatic Value
1, 100, 59, 3536170177, sync, Random Diplomatic Value
1, 100, 76, 2534640742, sync, Random Diplomatic Value
1, 100, 69, 3304983463, sync, Random Diplomatic Value
1, 100, 37, 2984380500, sync, Random Diplomatic Value
1, 100, 68, 1623151613, sync, Random Diplomatic Value
1, 100, 48, 2948335858, sync, Random Diplomatic Value
1, 100, 7, 2062924611, sync, Random Diplomatic Value
1, 100, 35, 310465984, sync, Random Diplomatic Value
1, 100, 98, 1538405113, sync, Random Diplomatic Value
1, 100, 58, 4227711550, sync, Random Diplomatic Value
1, 100, 73, 2519648415, sync, Random Diplomatic Value
1, 100, 1, 3171290604, sync, Random Diplomatic Value
1, 100, 65, 73008565, sync, Random Diplomatic Value
1, 100, 54, 2802828362, sync, Random Diplomatic Value
1, 100, 12, 2327924667, sync, Random Diplomatic Value
1, 100, 19, 540810456, sync, Random Diplomatic Value
1, 100, 15, 829573169, sync, Random Diplomatic Value
1, 100, 67, 646830870, sync, Random Diplomatic Value
1, 100, 28, 2888510615, sync, Random Diplomatic Value
1, 100, 6, 1237462660, sync, Random Diplomatic Value
1, 100, 35, 267531885, sync, Random Diplomatic Value
1, 100, 11, 1543803554, sync, Random Diplomatic Value
1, 100, 87, 502004531, sync, Random Diplomatic Value
1, 100, 66, 3765808880, sync, Random Diplomatic Value
1, 100, 26, 2869480553, sync, Random Diplomatic Value
1, 100, 19, 1128085230, sync, Random Diplomatic Value
1, 100, 35, 836835215, sync, Random Diplomatic Value
1, 100, 96, 1503578652, sync, Random Diplomatic Value
1, 100, 22, 4158178853, sync, Random Diplomatic Value
1, 100, 31, 961139706, sync, Random Diplomatic Value
1, 100, 33, 1348574635, sync, Random Diplomatic Value
1, 100, 87, 1423731720, sync, Random Diplomatic Value
1, 100, 65, 3774128033, sync, Random Diplomatic Value
1, 100, 27, 2823894470, sync, Random Diplomatic Value
1, 100, 79, 1176136071, sync, Random Diplomatic Value
1, 100, 55, 3402645684, sync, Random Diplomatic Value
1, 100, 64, 2375718109, sync, Random Diplomatic Value
1, 100, 57, 2753226834, sync, Random Diplomatic Value
1, 100, 47, 2477397795, sync, Random Diplomatic Value
1, 100, 87, 2055910432, sync, Random Diplomatic Value
1, 100, 76, 3769672153, sync, Random Diplomatic Value
1, 100, 10, 3277535134, sync, Random Diplomatic Value
1, 100, 75, 452788863, sync, Random Diplomatic Value
1, 100, 91, 3249992268, sync, Random Diplomatic Value
1, 100, 25, 3951067797, sync, Random Diplomatic Value
1, 100, 27, 1103048618, sync, Random Diplomatic Value
1, 100, 79, 1181304731, sync, Random Diplomatic Value
1, 100, 81, 3414615864, sync, Random Diplomatic Value
1, 100, 21, 3493049105, sync, Random Diplomatic Value
1, 100, 52, 918068342, sync, Random Diplomatic Value
1, 100, 75, 2240463479, sync, Random Diplomatic Value
1, 100, 31, 3261021924, sync, Random Diplomatic Value
1, 100, 42, 1343188813, sync, Random Diplomatic Value
1, 100, 73, 1829374466, sync, Random Diplomatic Value
1, 100, 43, 3151957779, sync, Random Diplomatic Value
1, 100, 0, 1883465040, sync, Random Diplomatic Value
1, 100, 15, 24163145, sync, Random Diplomatic Value
1, 100, 98, 655541326, sync, Random Diplomatic Value
1, 100, 47, 4246833519, sync, Random Diplomatic Value
1, 100, 91, 2046920316, sync, Random Diplomatic Value
1, 100, 85, 3918019333, sync, Random Diplomatic Value
1, 100, 70, 3688552282, sync, Random Diplomatic Value
1, 100, 12, 3009891723, sync, Random Diplomatic Value
1, 100, 96, 555650664, sync, Random Diplomatic Value
1, 100, 72, 4124476033, sync, Random Diplomatic Value
1, 100, 4, 3101626150, sync, Random Diplomatic Value
1, 100, 22, 184235879, sync, Random Diplomatic Value
1, 100, 56, 948054292, sync, Random Diplomatic Value
1, 100, 45, 2439497149, sync, Random Diplomatic Value
1, 100, 24, 1956444082, sync, Random Diplomatic Value
1, 100, 71, 1073341187, sync, Random Diplomatic Value
1, 100, 31, 3085091456, sync, Random Diplomatic Value
1, 100, 74, 1372586169, sync, Random Diplomatic Value
1, 100, 16, 3185499390, sync, Random Diplomatic Value
1, 100, 10, 699247711, sync, Random Diplomatic Value
1, 100, 46, 435259052, sync, Random Diplomatic Value
1, 100, 32, 2011623285, sync, Random Diplomatic Value
1, 100, 12, 1405602570, sync, Random Diplomatic Value
1, 100, 44, 531279739, sync, Random Diplomatic Value
1, 100, 75, 1900437912, sync, Random Diplomatic Value
1, 100, 57, 3225685489, sync, Random Diplomatic Value
1, 100, 8, 2459930070, sync, Random Diplomatic Value
1, 100, 87, 346736727, sync, Random Diplomatic Value
1, 100, 74, 3758882628, sync, Random Diplomatic Value
1, 100, 0, 3212482605, sync, Random Diplomatic Value
1, 100, 51, 22983010, sync, Random Diplomatic Value
1, 100, 86, 2200539891, sync, Random Diplomatic Value
1, 100, 77, 3731606448, sync, Random Diplomatic Value
1, 100, 17, 3323300393, sync, Random Diplomatic Value
1, 100, 53, 737837486, sync, Random Diplomatic Value
1, 100, 48, 2277534543, sync, Random Diplomatic Value
1, 100, 3, 2075783900, sync, Random Diplomatic Value
1, 100, 83, 139698149, sync, Random Diplomatic Value
1, 100, 27, 3597732538, sync, Random Diplomatic Value
1, 100, 52, 1161981291, sync, Random Diplomatic Value
1, 100, 52, 2254528712, sync, Random Diplomatic Value
1, 100, 33, 2242073953, sync, Random Diplomatic Value
1, 100, 43, 1419057286, sync, Random Diplomatic Value
1, 100, 27, 1855485255, sync, Random Diplomatic Value
1, 100, 92, 1183826292, sync, Random Diplomatic Value
1, 100, 57, 3957253789, sync, Random Diplomatic Value
1, 100, 57, 2459580178, sync, Random Diplomatic Value
1, 100, 21, 2455576291, sync, Random Diplomatic Value
1, 100, 44, 933331168, sync, Random Diplomatic Value
1, 100, 10, 1917341593, sync, Random Diplomatic Value
1, 100, 51, 442544734, sync, Random Diplomatic Value
1, 100, 92, 2218313279, sync, Random Diplomatic Value
1, 100, 40, 3964521228, sync, Random Diplomatic Value
1, 100, 13, 1749371989, sync, Random Diplomatic Value
1, 100, 99, 562140778, sync, Random Diplomatic Value
1, 100, 3, 4294805339, sync, Random Diplomatic Value
1, 100, 95, 160599032, sync, Random Diplomatic Value
1, 100, 42, 4091238609, sync, Random Diplomatic Value
1, 100, 38, 1813688118, sync, Random Diplomatic Value
1, 100, 1, 1652768311, sync, Random Diplomatic Value
1, 100, 23, 73428900, sync, Random Diplomatic Value
1, 100, 56, 1005302029, sync, Random Diplomatic Value
1, 100, 7, 2421852354, sync, Random Diplomatic Value
1, 100, 5, 339969747, sync, Random Diplomatic Value
1, 100, 97, 235332112, sync, Random Diplomatic Value
1, 100, 90, 4197404937, sync, Random Diplomatic Value
1, 100, 0, 3872157454, sync, Random Diplomatic Value
1, 100, 35, 28687663, sync, Random Diplomatic Value
1, 100, 19, 1533022012, sync, Random Diplomatic Value
1, 100, 20, 821228741, sync, Random Diplomatic Value
1, 100, 23, 862219802, sync, Random Diplomatic Value
1, 100, 69, 1030421835, sync, Random Diplomatic Value
1, 100, 50, 2998723368, sync, Random Diplomatic Value
1, 100, 82, 2157123649, sync, Random Diplomatic Value
1, 100, 65, 3544928742, sync, Random Diplomatic Value
1, 100, 92, 2817139495, sync, Random Diplomatic Value
1, 100, 34, 3968928212, sync, Random Diplomatic Value
1, 100, 98, 1488451453, sync, Random Diplomatic Value
1, 100, 22, 4218070642, sync, Random Diplomatic Value
1, 100, 82, 961268419, sync, Random Diplomatic Value
1, 100, 0, 3537825600, sync, Random Diplomatic Value
1, 100, 32, 22122105, sync, Random Diplomatic Value
1, 100, 28, 1404614590, sync, Random Diplomatic Value
1, 100, 54, 1217810463, sync, Random Diplomatic Value
1, 100, 21, 2338570092, sync, Random Diplomatic Value
1, 100, 98, 928225589, sync, Random Diplomatic Value
1, 100, 92, 4215574986, sync, Random Diplomatic Value
1, 100, 47, 3973697339, sync, Random Diplomatic Value
1, 100, 84, 2021877336, sync, Random Diplomatic Value
1, 100, 75, 3643904945, sync, Random Diplomatic Value
1, 100, 32, 3238133910, sync, Random Diplomatic Value
1, 100, 23, 1410081815, sync, Random Diplomatic Value
1, 100, 87, 1022660612, sync, Random Diplomatic Value
1, 100, 11, 3743070701, sync, Random Diplomatic Value
1, 100, 67, 492146722, sync, Random Diplomatic Value
1, 100, 30, 2879711923, sync, Random Diplomatic Value
1, 100, 60, 1311549552, sync, Random Diplomatic Value
1, 100, 22, 2599815145, sync, Random Diplomatic Value
1, 100, 96, 945851502, sync, Random Diplomatic Value
1, 100, 25, 4143546127, sync, Random Diplomatic Value
1, 100, 98, 1099684764, sync, Random Diplomatic Value
1, 100, 3, 4229839269, sync, Random Diplomatic Value
1, 100, 93, 151847290, sync, Random Diplomatic Value
1, 100, 75, 4015586603, sync, Random Diplomatic Value
1, 100, 32, 3226015112, sync, Random Diplomatic Value
1, 100, 34, 1390267169, sync, Random Diplomatic Value
1, 100, 78, 1490664262, sync, Random Diplomatic Value
1, 100, 80, 3387441415, sync, Random Diplomatic Value
1, 100, 81, 3458073140, sync, Random Diplomatic Value
1, 100, 22, 3484088413, sync, Random Diplomatic Value
1, 100, 49, 946226642, sync, Random Diplomatic Value
1, 100, 80, 2134763171, sync, Random Diplomatic Value
1, 100, 72, 3467840928, sync, Random Diplomatic Value
1, 100, 19, 3122904409, sync, Random Diplomatic Value
1, 100, 94, 817818910, sync, Random Diplomatic Value
1, 100, 46, 4039002623, sync, Random Diplomatic Value
1, 100, 10, 1976263628, sync, Random Diplomatic Value
1, 100, 23, 466212373, sync, Random Diplomatic Value
1, 100, 3, 1030274346, sync, Random Diplomatic Value
1, 100, 55, 129468187, sync, Random Diplomatic Value
1, 100, 35, 2385572024, sync, Random Diplomatic Value
1, 100, 35, 1518255761, sync, Random Diplomatic Value
1, 100, 66, 1529709046, sync, Random Diplomatic Value
1, 100, 26, 2856155639, sync, Random Diplomatic Value
1, 100, 99, 1130389604, sync, Random Diplomatic Value
1, 100, 21, 4273976013, sync, Random Diplomatic Value
1, 100, 13, 933742466, sync, Random Diplomatic Value
1, 100, 35, 566607507, sync, Random Diplomatic Value
1, 100, 63, 1509236432, sync, Random Diplomatic Value
1, 100, 30, 2711727817, sync, Random Diplomatic Value
1, 100, 31, 1301207502, sync, Random Diplomatic Value
1, 100, 51, 1334030575, sync, Random Diplomatic Value
1, 100, 74, 2195019772, sync, Random Diplomatic Value
1, 100, 47, 3196939909, sync, Random Diplomatic Value
1, 100, 79, 2042807514, sync, Random Diplomatic Value
1, 100, 70, 3397676299, sync, Random Diplomatic Value
1, 100, 89, 3038640104, sync, Random Diplomatic Value
1, 100, 83, 3837488641, sync, Random Diplomatic Value
1, 100, 76, 3575141542, sync, Random Diplomatic Value
1, 100, 22, 3280654055, sync, Random Diplomatic Value
1, 100, 51, 986622612, sync, Random Diplomatic Value
1, 100, 37, 2221926717, sync, Random Diplomatic Value
1, 100, 29, 1592071474, sync, Random Diplomatic Value
1, 100, 86, 1252749955, sync, Random Diplomatic Value
1, 100, 32, 3694517248, sync, Random Diplomatic Value
1, 100, 76, 1408687161, sync, Random Diplomatic Value
1, 100, 32, 3293270654, sync, Random Diplomatic Value
1, 100, 33, 1386787807, sync, Random Diplomatic Value
1, 100, 3, 1444722732, sync, Random Diplomatic Value
1, 100, 31, 140509941, sync, Random Diplomatic Value
1, 100, 55, 1346771082, sync, Random Diplomatic Value
1, 100, 2, 2383326971, sync, Random Diplomatic Value
1, 100, 86, 112405272, sync, Random Diplomatic Value
1, 100, 81, 3724204401, sync, Random Diplomatic Value
1, 100, 0, 3497341782, sync, Random Diplomatic Value
1, 100, 48, 34553815, sync, Random Diplomatic Value
1, 100, 17, 2101076164, sync, Random Diplomatic Value
1, 100, 97, 747805613, sync, Random Diplomatic Value
1, 100, 91, 4205391586, sync, Random Diplomatic Value
1, 100, 34, 3944612467, sync, Random Diplomatic Value
1, 100, 1, 1484277040, sync, Random Diplomatic Value
1, 100, 62, 57296297, sync, Random Diplomatic Value
1, 100, 30, 2670679854, sync, Random Diplomatic Value
1, 100, 62, 1330401999, sync, Random Diplomatic Value
1, 100, 53, 2681504860, sync, Random Diplomatic Value
1, 100, 70, 2297992037, sync, Random Diplomatic Value
1, 100, 35, 3017652282, sync, Random Diplomatic Value
1, 100, 51, 1516588267, sync, Random Diplomatic Value
1, 100, 60, 2203290184, sync, Random Diplomatic Value
1, 100, 1, 2590245089, sync, Random Diplomatic Value
1, 100, 37, 64953862, sync, Random Diplomatic Value
1, 100, 18, 1607060679, sync, Random Diplomatic Value
1, 100, 90, 775619316, sync, Random Diplomatic Value
1, 100, 6, 3871263261, sync, Random Diplomatic Value
1, 100, 11, 272569490, sync, Random Diplomatic Value
1, 100, 9, 504131171, sync, Random Diplomatic Value
1, 100, 50, 410999392, sync, Random Diplomatic Value
1, 100, 42, 2181229337, sync, Random Diplomatic Value
1, 100, 62, 1832249310, sync, Random Diplomatic Value
1, 100, 1, 2689437119, sync, Random Diplomatic Value
1, 100, 67, 49265804, sync, Random Diplomatic Value
1, 100, 65, 2882412501, sync, Random Diplomatic Value
1, 100, 84, 2822022122, sync, Random Diplomatic Value
1, 100, 53, 3646375643, sync, Random Diplomatic Value
1, 100, 27, 2317489528, sync, Random Diplomatic Value
1, 100, 51, 1172169809, sync, Random Diplomatic Value
1, 100, 82, 2192643254, sync, Random Diplomatic Value
1, 100, 98, 3564729783, sync, Random Diplomatic Value
1, 100, 21, 4229894436, sync, Random Diplomatic Value
1, 100, 5, 910914701, sync, Random Diplomatic Value
1, 100, 9, 229754434, sync, Random Diplomatic Value
1, 100, 86, 405124691, sync, Random Diplomatic Value
1, 100, 69, 3704494992, sync, Random Diplomatic Value
1, 100, 94, 2978466953, sync, Random Diplomatic Value
1, 100, 58, 4061791374, sync, Random Diplomatic Value
1, 100, 27, 2521523375, sync, Random Diplomatic Value
1, 100, 15, 1159815356, sync, Random Diplomatic Value
1, 100, 94, 672639045, sync, Random Diplomatic Value
1, 100, 27, 4055227290, sync, Random Diplomatic Value
1, 100, 3, 1181981899, sync, Random Diplomatic Value
1, 100, 32, 151112872, sync, Random Diplomatic Value
1, 100, 42, 1410302913, sync, Random Diplomatic Value
1, 100, 27, 1829115750, sync, Random Diplomatic Value
1, 100, 31, 1167932071, sync, Random Diplomatic Value
1, 100, 63, 1341852500, sync, Random Diplomatic Value
1, 100, 47, 2723126013, sync, Random Diplomatic Value
1, 100, 9, 2043429874, sync, Random Diplomatic Value
1, 100, 4, 400087619, sync, Random Diplomatic Value
1, 100, 95, 212306112, sync, Random Diplomatic Value
1, 100, 83, 4085246457, sync, Random Diplomatic Value
1, 100, 40, 3596004670, sync, Random Diplomatic Value
1, 100, 49, 1738856351, sync, Random Diplomatic Value
1, 100, 44, 2128376044, sync, Random Diplomatic Value
1, 100, 77, 1892428981, sync, Random Diplomatic Value
1, 100, 37, 3314310986, sync, Random Diplomatic Value
1, 100, 67, 1594445499, sync, Random Diplomatic Value
1, 100, 93, 2895491032, sync, Random Diplomatic Value
1, 100, 62, 4032814897, sync, Random Diplomatic Value
1, 100, 46, 2679711254, sync, Random Diplomatic Value
1, 100, 49, 1987320727, sync, Random Diplomatic Value
1, 100, 14, 2107765124, sync, Random Diplomatic Value
1, 100, 64, 631389549, sync, Random Diplomatic Value
1, 100, 33, 2753138082, sync, Random Diplomatic Value
1, 100, 89, 1431624243, sync, Random Diplomatic Value
1, 100, 59, 3859718640, sync, Random Diplomatic Value
1, 100, 34, 2570208105, sync, Random Diplomatic Value
1, 100, 12, 1462165998, sync, Random Diplomatic Value
1, 100, 29, 544794255, sync, Random Diplomatic Value
1, 100, 14, 1263791388, sync, Random Diplomatic Value
1, 100, 47, 614640933, sync, Random Diplomatic Value
1, 100, 32, 2040737530, sync, Random Diplomatic Value
1, 100, 6, 1378311339, sync, Random Diplomatic Value
1, 100, 42, 272678664, sync, Random Diplomatic Value
1, 100, 39, 1844836001, sync, Random Diplomatic Value
1, 100, 96, 1684357318, sync, Random Diplomatic Value
1, 100, 95, 4160559239, sync, Random Diplomatic Value
1, 100, 62, 4087792564, sync, Random Diplomatic Value
1, 100, 33, 2665110493, sync, Random Diplomatic Value
1, 100, 94, 1424270162, sync, Random Diplomatic Value
1, 100, 67, 4069045795, sync, Random Diplomatic Value
1, 100, 32, 2915460896, sync, Random Diplomatic Value
1, 100, 96, 1403377881, sync, Random Diplomatic Value
1, 100, 57, 4135953054, sync, Random Diplomatic Value
1, 100, 97, 2460389759, sync, Random Diplomatic Value
1, 100, 49, 4168799564, sync, Random Diplomatic Value
1, 100, 20, 2115119509, sync, Random Diplomatic Value
1, 100, 68, 883247786, sync, Random Diplomatic Value
1, 100, 93, 2963064475, sync, Random Diplomatic Value
1, 100, 71, 3995466296, sync, Random Diplomatic Value
1, 100, 13, 3082340881, sync, Random Diplomatic Value
1, 100, 9, 560293750, sync, Random Diplomatic Value
1, 100, 41, 418853239, sync, Random Diplomatic Value
1, 100, 25, 1801224676, sync, Random Diplomatic Value
1, 100, 48, 1078916685, sync, Random Diplomatic Value
1, 100, 91, 2100856066, sync, Random Diplomatic Value
1, 100, 87, 3944967699, sync, Random Diplomatic Value
1, 100, 63, 3746682960, sync, Random Diplomatic Value
1, 100, 16, 2745281097, sync, Random Diplomatic Value
1, 100, 27, 724430670, sync, Random Diplomatic Value
1, 100, 71, 1171052655, sync, Random Diplomatic Value
1, 100, 76, 3070503292, sync, Random Diplomatic Value
1, 100, 61, 3276907013, sync, Random Diplomatic Value
1, 100, 36, 2650649178, sync, Random Diplomatic Value
1, 100, 30, 1559792779, sync, Random Diplomatic Value
1, 100, 75, 1328046440, sync, Random Diplomatic Value
1, 100, 3, 3226425729, sync, Random Diplomatic Value
1, 100, 83, 164928038, sync, Random Diplomatic Value
1, 100, 9, 3588318823, sync, Random Diplomatic Value
1, 100, 0, 416689172, sync, Random Diplomatic Value
1, 100, 90, 1510589, sync, Random Diplomatic Value
1, 100, 1, 3873452722, sync, Random Diplomatic Value
1, 100, 36, 76808707, sync, Random Diplomatic Value
1, 100, 28, 1559491968, sync, Random Diplomatic Value
1, 100, 6, 1236055993, sync, Random Diplomatic Value
1, 100, 40, 278579198, sync, Random Diplomatic Value
1, 100, 79, 1732950879, sync, Random Diplomatic Value
1, 100, 71, 3395479980, sync, Random Diplomatic Value
1, 100, 55, 3059226229, sync, Random Diplomatic Value
1, 100, 48, 2379703818, sync, Random Diplomatic Value
1, 100, 73, 2072620667, sync, Random Diplomatic Value
1, 100, 94, 3135960216, sync, Random Diplomatic Value
1, 100, 80, 4062225649, sync, Random Diplomatic Value
1, 100, 78, 3448625366, sync, Random Diplomatic Value
1, 100, 85, 3371874135, sync, Random Diplomatic Value
1, 100, 3, 3672556100, sync, Random Diplomatic Value
1, 100, 89, 134848301, sync, Random Diplomatic Value
1, 100, 74, 3831934050, sync, Random Diplomatic Value
1, 100, 62, 3188290035, sync, Random Diplomatic Value
1, 100, 71, 2679094960, sync, Random Diplomatic Value
1, 100, 8, 3054371113, sync, Random Diplomatic Value
1, 100, 72, 386346158, sync, Random Diplomatic Value
1, 100, 72, 3124705871, sync, Random Diplomatic Value
1, 100, 1, 3100251612, sync, Random Diplomatic Value
1, 100, 73, 81561317, sync, Random Diplomatic Value
1, 100, 38, 3172820410, sync, Random Diplomatic Value
1, 100, 40, 1650404459, sync, Random Diplomatic Value
1, 100, 62, 1741730760, sync, Random Diplomatic Value
1, 100, 28, 2673060961, sync, Random Diplomatic Value
1, 100, 10, 1227629446, sync, Random Diplomatic Value
1, 100, 41, 440542279, sync, Random Diplomatic Value
1, 100, 14, 1797342324, sync, Random Diplomatic Value
1, 100, 0, 633187741, sync, Random Diplomatic Value
1, 100, 25, 18280978, sync, Random Diplomatic Value
1, 100, 90, 1081261539, sync, Random Diplomatic Value
1, 100, 47, 3880268768, sync, Random Diplomatic Value
1, 100, 70, 2026669721, sync, Random Diplomatic Value
1, 100, 52, 3010338142, sync, Random Diplomatic Value
1, 100, 48, 2273924415, sync, Random Diplomatic Value
1, 100, 72, 2066525708, sync, Random Diplomatic Value
1, 100, 45, 3092640597, sync, Random Diplomatic Value
1, 100, 53, 1970975082, sync, Random Diplomatic Value
1, 100, 41, 2303198811, sync, Random Diplomatic Value
1, 100, 44, 1794940664, sync, Random Diplomatic Value
1, 100, 21, 1909419985, sync, Random Diplomatic Value
1, 100, 43, 906656310, sync, Random Diplomatic Value
1, 100, 55, 1870048567, sync, Random Diplomatic Value
1, 100, 22, 2379788964, sync, Random Diplomatic Value
1, 100, 69, 982136845, sync, Random Diplomatic Value
1, 100, 30, 2969306050, sync, Random Diplomatic Value
1, 100, 41, 1316939219, sync, Random Diplomatic Value
1, 100, 69, 1782600976, sync, Random Diplomatic Value
1, 100, 6, 2981054473, sync, Random Diplomatic Value
1, 100, 55, 260741646, sync, Random Diplomatic Value
1, 100, 67, 2378697775, sync, Random Diplomatic Value
1, 100, 64, 2906501692, sync, Random Diplomatic Value
1, 100, 25, 2784713669, sync, Random Diplomatic Value
1, 100, 47, 1096435994, sync, Random Diplomatic Value
1, 100, 90, 2043886667, sync, Random Diplomatic Value
1, 100, 85, 3897669160, sync, Random Diplomatic Value
1, 100, 85, 3678072641, sync, Random Diplomatic Value
1, 100, 85, 3661880550, sync, Random Diplomatic Value
1, 100, 25, 3692515879, sync, Random Diplomatic Value
1, 100, 67, 1109396692, sync, Random Diplomatic Value
1, 100, 0, 2877701757, sync, Random Diplomatic Value
1, 100, 20, 14737778, sync, Random Diplomatic Value
1, 100, 52, 882698691, sync, Random Diplomatic Value
1, 100, 50, 2245730880, sync, Random Diplomatic Value
1, 100, 72, 2151499129, sync, Random Diplomatic Value
1, 100, 94, 3117916862, sync, Random Diplomatic Value
1, 100, 73, 4049231647, sync, Random Diplomatic Value
1, 100, 87, 3178242668, sync, Random Diplomatic Value
1, 100, 60, 3737370677, sync, Random Diplomatic Value
1, 100, 74, 2615618762, sync, Random Diplomatic Value
1, 100, 25, 3209678395, sync, Random Diplomatic Value
1, 100, 51, 1114831192, sync, Random Diplomatic Value
1, 100, 72, 2231184049, sync, Random Diplomatic Value
1, 100, 81, 3098758038, sync, Random Diplomatic Value
1, 100, 94, 3512931095, sync, Random Diplomatic Value
1, 100, 81, 4056568580, sync, Random Diplomatic Value
1, 100, 27, 3515400429, sync, Random Diplomatic Value
1, 100, 72, 1179683618, sync, Random Diplomatic Value
1, 100, 93, 3103508915, sync, Random Diplomatic Value
1, 100, 45, 3994786672, sync, Random Diplomatic Value
1, 100, 33, 1941798633, sync, Random Diplomatic Value
1, 100, 17, 1435514734, sync, Random Diplomatic Value
1, 100, 11, 744443407, sync, Random Diplomatic Value
1, 100, 12, 485949084, sync, Random Diplomatic Value
1, 100, 62, 526786725, sync, Random Diplomatic Value
1, 100, 83, 2701941882, sync, Random Diplomatic Value
1, 100, 29, 3603741739, sync, Random Diplomatic Value
1, 100, 75, 1254320264, sync, Random Diplomatic Value
1, 100, 25, 3225231905, sync, Random Diplomatic Value
1, 100, 5, 1089717830, sync, Random Diplomatic Value
1, 100, 63, 240709639, sync, Random Diplomatic Value
1, 100, 41, 2708112692, sync, Random Diplomatic Value
1, 100, 81, 1764278109, sync, Random Diplomatic Value
1, 100, 4, 3482714322, sync, Random Diplomatic Value
1, 100, 86, 193627555, sync, Random Diplomatic Value
1, 100, 98, 3720659104, sync, Random Diplomatic Value
1, 100, 29, 4214682713, sync, Random Diplomatic Value
1, 100, 99, 1253005342, sync, Random Diplomatic Value
1, 100, 43, 4273330431, sync, Random Diplomatic Value
1, 100, 25, 1875199692, sync, Random Diplomatic Value
